x,y,z,noise_1,noise_2,noise_3,noise_4,noise_5,time
8.861574088902051,18.25534141036805,6.848797106919962,0.019261081760373493,-0.09185389392613505,-0.24927378081497475,1.1344195571937226,-0.2261737312211375,0.23
9.800950821048652,19.947117511328653,8.283873121663877,0.16250420480650565,0.6607072789850256,-0.4824761944372383,0.20965491661173002,0.4143944717837841,0.24
10.815567490076651,21.680014235376646,10.017977015921613,-0.31139285162750174,0.9559259402221731,-0.19689427296805206,-0.10834983388341402,0.24054022301116104,0.25
11.902012164606651,23.408071924946974,12.095647533649089,-0.03299110969276822,-0.5353820033935398,-0.3716457018872649,0.010432292542659014,0.2936314399389981,0.26
13.052618140640684,25.06692917094451,14.559128500758844,0.22315767135389525,0.332622660112425,-0.8118884747682421,-0.14929891582151947,0.17591809976704428,0.27
14.254049243671066,26.570645510805218,17.442775618340196,0.5663749108549728,0.2973210152060071,-0.13037436083658704,0.2271991768517275,-0.3105468754570605,0.28
15.485708870384482,27.809771017823802,20.76502783065591,-0.9798704144055977,1.051297595257007,0.6492843519337099,0.61796579173034,-0.9556283927417203,0.29
16.718115085128414,28.65206003464353,24.517833932512506,-0.2302942523446232,-0.5451065635871006,0.023141778049651535,0.2916694458417702,-1.1025752184052668,0.3
17.911509580079926,28.947691964914945,28.654109398497294,0.02176508424494479,-0.5022934088463635,1.2205835298374623,1.167254211428823,0.434292053642546,0.31
19.01512781856343,28.541054177689748,33.07496843404513,0.05829207257002492,0.7036727750539997,0.40693456403502054,0.02398688614578059,-0.05585183566332797,0.32
19.96772045447606,27.29063190142742,37.62008720845707,0.4189782653626487,0.14867050734687254,0.10852632045404793,0.6447603033121001,0.24081065251299436,0.33
20.700011599171194,25.09681346115163,42.06620197123531,0.30519540042163357,0.43611832949564666,0.5284534221560552,-0.5637239548647581,0.16319725063412913,0.34
21.139691785369237,21.934139886931558,46.139479882816445,-0.19296526103536243,0.6749971460401663,0.036454277320487345,0.29387190145472625,0.1943734910027208,0.35000000000000003
21.21913659552547,17.88016834936579,49.54590332047707,-1.1890313384833846,-0.6326217257514135,-0.5932625564974545,0.09202610496025329,-0.8581153779049315,0.36
20.8852397709095,13.129512009560244,52.018696577492854,0.42260515154943395,-0.5682803040104348,0.03820798880852391,-0.46415354420356947,-0.46543252389460227,0.37
20.109666994774575,7.981854519408025,53.3736613993734,-0.16218960152805556,0.03492983753903826,0.2630545435757287,0.6098882966086395,0.665689863508244,0.38
18.89688574723792,2.799477162418296,53.555488125917094,0.9775309788309058,-0.4370135427987907,-0.29051854314872483,0.2218732613703245,-0.4693137757570016,0.39
17.287144888755957,-2.0577090025093936,52.65635577679484,0.08703235360292945,-0.3332510143716083,0.7068972666308128,-0.0067997945536197165,0.08971847161775362,0.4
15.352659499629421,-6.299511859905973,50.89646715276087,0.5841626426752442,0.5203742488785084,-0.2547319134250737,-0.48434460465397156,0.21145883946709432,0.41000000000000003
13.187442363675881,-9.751733380714786,48.572085422697114,-0.015088571924104566,-0.43571178337772937,-0.2080088337648556,1.3521368984257487,0.350314922384478,0.42
10.893524789236814,-12.367147955031989,45.990825592384084,-0.6860616385544055,-0.42919784816159245,1.1340436641881646,-0.2461020486935755,-0.6760873080971236,0.43
8.567457514809934,-14.20331152117639,43.41718524838417,0.652009662841438,0.13564198532255817,0.04361948369848478,-0.6166826430359793,0.07045424667621196,0.44
6.290380611211302,-15.382139202099484,41.0425309614877,-0.3480207522110816,0.9986493547591001,-0.8232025868357343,0.4471815208509722,-0.7381408602619942,0.45
4.123128629880224,-16.048742648891142,38.98046836722296,-0.7927728376234503,0.4556228323515773,-0.19562099155550786,-0.2865958918250275,0.5392361286032454,0.46
2.105941502003087,-16.340994057346144,37.27927890787145,0.4177639043007812,0.291109417475791,-0.06298586212390025,0.07407847372355043,0.25604541958741783,0.47000000000000003
0.26124794606816404,-16.373000302380166,35.94103302796803,0.29700098491097465,-0.13071888251940517,-0.3328572126341602,0.16790480449141112,-0.9857618701365893,0.48
-1.402176878776669,-16.230016085038525,34.939831353555846,-0.29750701587841966,-0.9078760561694068,0.2187853252945937,-0.31168812164608695,-0.3503602741253111,0.49
-2.8849607994028545,-15.970407213522485,34.235676050427166,-0.3015619660539746,0.7360644808459895,0.6900230634875524,-1.0838543086880232,0.05073359230588363,0.5
-4.193505440814818,-15.630806331754684,33.78346467669757,-1.1169646158549487,0.4167896902599916,-0.2948573994124378,0.5304360396147827,0.7128135004915054,0.51
-5.337235529908805,-15.231968362552221,33.53805099928433,-0.9282761203536188,-0.5960287675877459,-0.17000747882493383,-0.2638921880359372,0.180969222159221,0.52
-6.326708813173147,-14.784069853328425,33.45666899998735,0.24034740404034013,-0.3530477130404637,-0.4772549808736887,-0.03096317869756009,-0.4732855859725091,0.53
-7.172444917188675,-14.291001596267254,33.499836210343894,-0.680104882316624,-0.1928332387143534,-0.22287606429665055,-0.42074892796137237,0.30994729442113567,0.54
-7.884300585096533,-13.753618857582069,33.631521462341546,0.020422519499757874,-0.33290121395313493,0.5414737726486026,-1.0181284956922891,-0.25810884245017257,0.55
-8.471232412345087,-13.172076589401017,33.81905754207273,-0.004615508626205116,0.38942586882557934,-0.44149865478655387,0.6309686914063969,-0.11283736544579809,0.56
-8.94131683005068,-12.54740993490993,34.03305322903771,-0.009603166984165813,-0.5401350684592983,0.6553500836729779,0.5081707504874795,-0.4271942012362816,0.5700000000000001
-9.301926140536604,-11.882501431826967,34.24740881917559,0.15471492825667552,-0.1256255736424216,0.4202079885505435,-0.44635150337365015,0.10918388620269093,0.58
-9.559983669665641,-11.182547063451613,34.43944609083432,-0.03155437436200574,-0.4713028346539676,-0.16187850851013333,0.7184048445286005,0.36255519618534854,0.59
-9.722240009044238,-10.455111598116414,34.59011053486406,-0.49527449053383116,-0.22712503404783693,-0.14418054876769207,-1.2484359074597582,0.4095257251460018,0.6
-9.795527167951455,-9.709854119074457,34.684178630049985,0.12152947094660202,-0.4336035152126744,0.4537719479681347,0.05047209479788728,-0.262277960391777,0.61
-9.786959863063755,-8.95800504422276,34.71039859811771,-0.27586249747349156,-0.17807902030381886,-0.024831726486332625,-0.5282432307446262,-0.37640130261821875,0.62
-9.704064381179656,-8.21168097633116,34.66150432704388,-0.36362665888335993,0.626686874018936,-0.2960658036013168,0.5900080450821976,0.40438119120565846,0.63
-9.554826040694806,-7.483127497916441,34.53406435370963,-0.022062993892439042,-0.8087305978903537,-0.8210397793160364,0.06570644831749477,0.3786450437744926,0.64
-9.34765618641697,-6.783977740553272,34.328155785773355,-0.05711195632342954,0.07319643549540279,-0.22247933436387093,-0.335595158238475,-0.44049079850200423,0.65
-9.0912883418306,-6.124603717352793,34.04688121310271,0.7765381242995284,0.8446652948838638,-0.0909603745234018,0.13966682027965976,-0.8971302824807809,0.66
-8.79461987938282,-5.513618273408113,33.69576976449232,1.2663034555989514,0.9108671815733369,0.4166560721439815,-0.02768363172215693,0.12775523577081974,0.67
-8.46651971878535,-4.957560790682114,33.28211767285229,0.8757774631771477,0.014281136118611013,1.0505870432321278,0.31317075148399337,0.3882942646177702,0.68
-8.115623825975026,-4.4607736484338085,32.81432739682343,0.3436234423098337,0.3190899016621877,0.16892185751012087,-0.41504239969608475,-0.24417391108547032,0.6900000000000001
-7.750138808220905,-4.025453210672425,32.30129827527658,-0.9857481809094033,-0.7547722372262637,0.06359805449980978,0.6482514277933806,-0.20663299068637375,0.7000000000000001
-7.377670248466057,-3.651842091676154,31.751908532756303,-0.7242099749694708,-0.3587734231339559,-0.4910643763566059,-0.5711088627526424,0.5028127027805198,0.71
-7.005087432787066,-3.3385202311885713,31.174611839401354,-0.40818986266071455,0.007107066232663107,-0.5654048840409424,0.6558350717547977,0.24805781276489977,0.72
-6.638430712627216,-3.082750693875011,30.577155118173362,-0.3489121029258027,-0.08303160765541052,-0.3627523275393304,0.6392097503768328,-0.4197933999521061,0.73
-6.282862710751996,-2.8808405300593964,29.966410583877998,0.4162421625856449,-0.28501986630579684,-0.20850310774476682,-0.04957678612551293,0.8111429376331974,0.74
-5.9426604926827356,-2.728485247444051,29.348305557060584,-0.7333728085011239,0.4987909233976091,-0.8338647603681808,0.2856322977678699,-0.14165259678153122,0.75
-5.621242968158867,-2.621075173309525,28.727828690387504,0.09303399723957827,0.08676843558209707,-0.3351267988587455,0.2167537226418694,-0.1416947431574017,0.76
-5.321226188673933,-2.5539514024977796,28.109090262513657,0.08547260463967683,-0.6567508154046201,0.02743949235980734,-0.44020906387789166,0.3494186282006682,0.77
-5.044498710056318,-2.522606948854632,27.495416053055678,0.2601587001366371,0.6126707797401215,0.40722062880858556,-0.16982852515672914,0.5998466850504764,0.78
-4.792309533936149,-2.522834610060843,26.889457833302288,-0.05971012198178367,-0.11477395805839373,0.18334670169963188,-0.5225932200551315,-0.38253644677648485,0.79
-4.565362041548618,-2.5508268820932702,26.293307667957613,-0.1671014298981553,0.2523506893472632,0.02462130730164164,-0.3625754239030633,-0.5430082255206578,0.8
-4.363908525603083,-2.603235297165422,25.70860727903278,-0.3509469791053276,0.3518005064907773,0.24905022116447348,0.32772821588862117,0.34382921502490416,0.81
-4.1878412027593175,-2.6771972264991044,25.136647225333082,0.2515002620273359,0.24073845176604358,-0.18586727978866144,0.1778201748252004,-0.05879718504141372,0.8200000000000001
-4.036776805133297,-2.770337921511967,24.578453401187993,0.173977657512576,-0.6488247997577185,-0.1908234480119483,0.4270159246340464,-0.5015187167119072,0.8300000000000001
-3.910132916771164,-2.8807547417745174,24.03486033579572,-0.5357779247302558,-0.3488806237538102,-1.019194764412099,-0.05120506738804693,0.32986737001318495,0.84
-3.807195099271499,-3.0069894255627734,23.50657206625074,0.2606713976941828,-0.2211400656493869,0.20333976581675325,-0.6309199945570428,0.6052635454471288,0.85
-3.7271745319006264,-3.147993099390144,22.99421209852969,0.2104766861586684,-0.836655391690553,-0.30474551737410943,0.6652295793742341,0.3820726140738021,0.86
-3.669256388649578,-3.303087620180807,22.498364306302022,0.6518115802327391,-0.13370864360042278,-0.5001154289861838,0.030057326412666494,0.06093156561994088,0.87
-3.632639511802701,-3.471925863150237,22.019606678326813,-0.7361681386643347,-0.35015590748557324,-0.2963768284846266,-0.047462165708119876,-0.1705129825152079,0.88
-3.6165681469374547,-3.654452735283045,21.558539717630058,0.026070393331013873,0.17426195718673707,-0.013862435537770276,0.2975549988565736,-0.23655036915880825,0.89
-3.6203566057720136,-3.8508680087000333,21.115811098729054,-0.9500592693132668,-0.6979609218578788,0.3147736306941475,0.7602599776736644,0.6325098610173752,0.9
-3.6434077460648155,-4.061591516254019,20.69213795709548,-0.8753509565538152,0.4021983905663812,0.22235317017413897,-0.1497588734526953,0.9359395045975477,0.91
-3.6852261230837358,-4.287230812834393,20.288327951489645,0.6731857983514973,-0.4080643459027897,-1.1436146977031219,-1.2377449944961665,0.13439190299071774,0.92
-3.7454265920588012,-4.528551057564299,19.90530002265472,0.5047106113470728,0.03750249031895285,-0.10965522360355909,-0.2286171136556276,-0.14009112730369366,0.93
-3.823739038609351,-4.786446592487524,19.54410557759557,0.13213742482956078,-0.29109049384821856,-0.946576744033105,-0.16683532375724405,-0.52395843341972,0.9400000000000001
-3.9200097939971683,-5.061913462655717,19.20595065577882,0.0029244941616952385,-0.3966009886168589,0.4626088978598806,-0.48203222425954995,-1.047801239594949,0.9500000000000001
-4.034200160863024,-5.356021923611574,18.892219475124485,0.3364419333711604,0.4791270730046878,0.42039727539384714,-0.8967434931637357,-0.5116376773657176,0.96
-4.166382337137879,-5.669887800961037,18.60449960084603,-1.6447694490977465,0.08662242853805023,-0.6240053597132146,1.0950040852626386,0.33493171543569955,0.97
-4.316732883520195,-6.004641392067497,18.34460881536491,-0.30133140530781455,0.33899650967897843,-0.8029799183565787,0.05779399629393542,-0.6473012664942621,0.98
-4.485523734374925,-6.361392424446475,18.114623576464023,0.16594218167323144,-0.3943375730573542,0.5795144481125986,0.26925150470848874,-0.47331432481660035,0.99
-4.67311060338208,-6.741189405912019,17.916908714793593,-0.424319397624119,-0.5877725115684614,-0.6044328312870902,-0.44388230428046216,0.11025105354943482,1.0
-4.879918483635073,-7.144971519850574,17.75414771932084,-0.4685429011355756,-0.00038934556675538295,0.7370986767679888,0.43006276406511323,-0.27440033539210296,1.01
-5.106423787256624,-7.573511043902877,17.629372565986603,-0.3082029898051566,-0.5256324656758551,0.09414683969666385,0.02322453339512842,0.2960643431085517,1.02
-5.353132512921249,-8.02734411964207,17.545991533703326,0.28796505760206864,0.8635814901037167,0.3895681952369867,-0.29871326869527387,-0.19914509397149963,1.03
-5.6205536735933315,-8.506687604558516,17.507812794130537,-0.44632992936949917,0.4843545796584874,0.11518221915623891,-0.0627456732578715,0.24970867474057123,1.04
-5.90916706668985,-9.011339741952717,17.51906072894618,0.6774012860422157,0.6691711048951299,-0.7703413732708646,-0.33595770828564075,0.03878706804762728,1.05
-6.219384334216137,-9.540562556218067,17.584380896473284,0.03663805606476713,-0.09483435070172212,-0.06722058666547193,0.0891105565273457,1.0685040085755162,1.06
-6.55150215641633,-10.09294431349225,17.708828325584847,-0.07704286740147487,0.3253545095196545,0.7804525436655954,-0.9049180240098526,-0.16537959239641448,1.07
-6.905646372123922,-10.666241204527143,17.897832367913594,0.6770830912198509,0.04995825638412785,-0.14702104846799474,0.6348765875098015,0.2667732244948518,1.08
-7.281705855364244,-11.257198765072923,18.15712973688498,-0.4695736940928245,1.379644021063511,0.47091470016943976,0.4219820043141283,-0.14469331564476498,1.09
-7.6792551463351115,-11.861355637707346,18.492655712194352,-0.08955765881056006,0.008298062493790096,0.7001619599027834,0.29195888037295314,-0.49334185426619676,1.1
-8.097465195472335,-12.472835306831385,18.910381989769586,-1.1886519053785267,-0.1711167114422738,0.36208563053409876,-0.47663535155456127,0.9815899418697687,1.11
-8.53500220660824,-13.084135608542864,19.41608863456832,0.21800679003615464,0.7272654368407167,0.6297771654244235,0.06825937787977393,-0.08440247486999655,1.12
-8.989915546801702,-13.685931276910324,20.01505753388458,0.29024430505823723,0.5828834925763636,-0.35897663815425773,0.6543663431544681,-0.2948185782923405,1.1300000000000001
-9.459517119812565,-14.266911548305702,20.71167632990188,0.7059701111932736,-0.02454783514229751,-0.4979442130181834,-0.01479825329329198,-0.15563488636247952,1.1400000000000001
-9.94025656266188,-14.813682658142927,21.508945901484992,-0.40476670473031223,0.7964766304253867,0.22193718040825833,0.04789820873377647,-0.6970809383878175,1.1500000000000001
-10.427599172209984,-15.310773262575069,22.407892073376683,0.25380281663364174,-0.5755449372011614,1.0537605847413252,0.26461966446549035,0.056143399651734434,1.16
-10.915916581246492,-15.74078812981498,23.40689435074053,0.703923119654829,-0.5451495201049994,0.15264755790301193,-0.01785490602050154,-0.25388855029882407,1.17
-11.39840373610334,-16.084759829678514,24.5009618028688,-0.24904840416036447,-0.6543549429205232,0.6407246630545977,0.5338972161358555,-0.17221126991272334,1.18
-11.867039345460858,-16.322746731971215,25.681008686828292,-0.17183265586993401,0.06713640024589476,0.7860992598990266,-0.18621706365592053,0.41396982513166114,1.19
-12.312610084111894,-16.434714876203408,26.93320856545582,-0.31679250483758853,-0.2991147904890071,-0.03357030991927864,0.06262954214644159,1.1999769546520447,1.2
-12.724820563321046,-16.401717597187503,28.23853203151946,0.5729933616958129,0.001019356808384748,-0.07474072808869484,0.5025280736839782,0.665069665285262,1.21
-13.092510266707691,-16.207347648218732,29.5725936442237,-0.8393115411723429,0.23748265064013602,0.16109893671795222,0.6430619577994534,0.501323358438618,1.22
-13.403994004858795,-15.839382187412964,30.905939801848447,0.4463481907245668,-0.3347930310709926,-0.3959674895099044,0.7650270568997836,0.46977278935322087,1.23
-13.647532823114211,-15.291476368714262,32.20489124594,-0.23558683699302388,-0.48622601455529707,-0.3687787145510861,-0.5357608903492572,0.13304992357273338,1.24
-13.811927177674217,-14.564697692061202,33.4330034026073,0.7455246575256885,-0.23928254343933494,-0.19022874762883105,0.562292232145527,0.2278718985220133,1.25
-13.887204229112916,-13.668648241611908,34.55312208408033,-0.2506281809196511,-0.8054903387825685,-0.02894608327217354,0.5117348730392167,0.4058541231069988,1.26
-13.865348630362815,-12.621916311996454,35.529898591843214,-0.5202281347168949,0.19575365706023568,-0.031244686435568374,-0.847808206420562,0.33245305702541683,1.27
-13.741005398526179,-11.451650457604648,36.332507329885004,0.48195652339740097,-1.0845593952861663,0.22847325133796206,0.5941196373792077,0.25990286969985454,1.28
-13.512069904434025,-10.192163670996514,36.93721237535454,0.43090106962556446,0.6183163164129448,0.11226251359263678,-0.439630575033422,-0.15329917053408876,1.29
-13.180079281090274,-8.882639650620915,37.329392325344465,0.3161926401438248,-0.24658751883578434,-0.038726031927045004,-0.0677026432244769,0.36212794983711893,1.3
-12.750335318043337,-7.564191949190354,37.50468081154067,-0.49800595246508217,-0.8839980791827338,-0.5799223190989518,-0.8035535576671692,-0.31228794582479574,1.31
-12.23172098115804,-6.2766713553172915,37.469015827521794,-0.18133916536655556,-0.16930778028054402,0.10650527670519647,-0.2923062292348679,-1.058791226450608,1.32
-11.636216018573965,-5.055681046079959,37.23758699920789,-0.005413511658171581,-0.13047444284494786,-0.2741693825498919,0.22972266064460994,0.13402246805901455,1.33
-10.978162521324563,-3.9302186574876252,36.83287464696098,0.36133294245587255,0.19788299573857848,-0.5718274559154737,-0.7770272611203713,0.4453095164855331,1.34
-10.273368134940869,-2.921229136864499,36.28213044803777,-0.13415164346111685,-0.6635800612906828,-0.5876182142395721,-0.30344843743159305,-0.9472633711421705,1.35
-9.538154235133232,-2.0411630951529065,35.614715592718674,0.4322749737400446,-0.2736189410120185,-0.14704581086652113,0.050093206862877625,-0.019487473972481496,1.36
-8.7884551211352,-1.2944481464011304,34.85967912778581,-0.5051416553991579,-0.30675307201238833,0.4339197277139595,0.19561800974449176,-0.4593181960139097,1.37
-8.039054423661794,-0.6786438433377846,34.04384967879102,1.2631123347302309,0.7937490904345812,-0.31587360272589315,0.4884622357059028,-0.03523857819405591,1.3800000000000001
-7.3030133656293925,-0.1859890399420881,33.19057023526535,0.5443741363818773,-0.14751842333211862,-0.4267195776032285,0.11004302555445566,-0.5848994445538443,1.3900000000000001
-6.591310933060662,0.19493888849114216,32.31907116677051,-0.7506415317762333,-0.08395925674452343,0.41889191786356533,1.0457039304015907,-0.13098955994359712,1.4000000000000001
-5.912685950905481,0.47767290962824627,31.44438024072006,-1.1012182938741055,-0.37377141966068445,1.3154019825220171,0.06317245948136334,0.04718948391292047,1.41
-5.2736500648521085,0.6765515671207832,30.57762013528199,0.7853270932818154,-0.4613644422006655,-0.24513826866411217,-0.6764368395000762,0.1022008464695671,1.42
-4.678629901654819,0.8057207173855151,29.726537969516247,-0.6338975486967173,-0.5138411820991383,0.203032467373602,-0.48962579069384976,0.7417229390493759,1.43
-4.130194839750786,0.8784418319168711,28.896133599921722,0.11324490455900856,-0.012626151195995436,0.8096178414519992,0.7019771792115472,-0.01681625786153091,1.44
-3.62933117258402,0.9066694772989423,28.0892886780451,0.4630084287753578,0.6027229242425551,0.013734880558878452,-0.10727654181139336,-0.1536166817839626,1.45
-3.1757311075957237,0.9008433643518319,27.307334941991982,0.639965434895331,0.1610277066332868,0.2639805657259096,0.06861806806131178,0.22395122724955588,1.46
-2.7680736604009684,0.869837750989707,26.55053098058643,0.2794052815836476,-0.2521257211084964,0.06609908605244959,0.33488965900353157,0.13455621077881222,1.47
-2.404282519261901,0.8210170033377506,25.818439071430756,0.49926785521444406,0.3535369149230944,-1.4968845264735162,0.30638724717435506,0.12352042577037392,1.48
-2.081752567001936,0.7603559452517352,25.110207794567852,0.22696217905727467,-0.20779428460239902,0.01673942579165166,0.5100261291278801,0.1848090715597849,1.49
-1.7975417157765687,0.6925940623816123,24.424773523970746,0.2786619413249999,-0.45505018420930404,0.12701540847016918,1.2139825871465069,-0.2261470465889926,1.5
-1.5485281379607507,0.6214019344176818,23.760996562805893,-0.3454290306998093,0.8458278178830305,-0.20141980504839224,0.43439791819740275,0.07875733323043729,1.51
-1.3315351307229075,0.5495457540794308,23.117747403993445,0.06895962869265136,0.2953311431202753,1.024110146223585,-0.8323571053656287,0.32673613902821397,1.52
-1.1434270422426738,0.4790413880521781,22.49395674511199,-0.5626000537924319,-0.4282112893275035,0.348752087434636,0.725417970962244,-0.6043862408681613,1.53
-0.9811801992131886,0.4112933866376881,21.888640409801148,-0.5230378340218725,-0.08420050363649209,0.36311889046776086,-0.5058412159123099,0.008650318068622348,1.54
-0.8419328406281009,0.34721700256956384,21.300907802936088,-0.5868298865488291,0.2662845365747129,-0.7687273669556628,-0.003202899461837833,-1.1579980043760587,1.55
-0.7230178563083345,0.28734297531283254,20.729960260884916,0.2700562001910654,-0.6325063498629279,0.18266593981014856,-0.575026601486196,0.03733737215058662,1.56
-0.6219817731462178,0.2319058600851903,20.17508377957429,0.059033840820500505,0.2119547353418001,0.5203312999794715,0.8827000486425629,-0.1286658881772764,1.57
-0.536593009823077,0.18091724882932855,19.63563913327172,0.6940456255731677,0.3821442704649222,0.6016594600256258,-0.435207030714481,-0.12552389964070151,1.58
-0.46484198395783644,0.13422550061379437,19.111051300407027,0.1423178580406012,-0.5980462831762026,-0.15651957408936554,0.41822762356344084,-0.6627761092116545,1.59
-0.40493523550067334,0.09156368011947415,18.600799329249476,-0.10046541013227298,-0.740299338140673,-0.1511961350653034,-0.1088703605296178,-0.10299915331202016,1.6
-0.35528534393865857,0.0525873679469949,18.104407240199098,-0.29630554090871875,-0.1397970310107253,0.23198111366269117,-0.14742322411181052,0.17147602657427743,1.61
-0.3144980727500932,0.01690390349609732,17.621436211916045,-0.6687835862127507,0.5054389776873092,0.15196695470342061,-0.7176070232881774,1.0707021810869142,1.62
-0.28135787512547417,-0.015905518631526762,17.151478083814236,-0.449750759573882,-0.5491037459231883,0.38072962755020195,0.30449915184742377,0.2211079903953568,1.6300000000000001
-0.2548126394760794,-0.04626963419111313,16.69415008634177,-0.3420740798823776,-0.24146939758260746,0.1284991116788994,-0.24311307957699144,0.9102572900409235,1.6400000000000001
-0.23395833894758278,-0.07461567242939857,16.24909065158215,-0.55386875631626,0.1466415496971689,-0.5353420600901241,-0.33201151624537023,-0.6287833950865823,1.6500000000000001
-0.21802407229576437,-0.1013617480278992,15.81595613712777,0.34546375363882503,0.2416822278157006,0.6484484945071863,-0.07712945944676593,-0.257989142154381,1.6600000000000001
-0.20635783986897785,-0.1269122791477564,15.394418299815165,0.6287675223017896,-0.8612271622220283,-0.7790245081962914,-0.260247074151313,-0.052561475061641286,1.67
-0.19841328379685572,-0.15165576245569945,14.984162371924539,0.15704900460104604,-0.1151958926204065,-0.44839829039274914,0.059334561902564004,-1.1257191315442783,1.68
-0.1937375316627401,-0.17596435568267377,14.584885613851574,0.347738387800104,-0.39739374802825633,-0.7251152799227194,-0.4747046526634593,0.0458397529329693,1.69
-0.19196021406473346,-0.20019482360730415,14.196296239814838,0.18281371293262882,0.14017477684993773,0.12583383955320146,-0.636464103911477,0.15962342795152615,1.7
-0.19278367501899052,-0.2246904946581442,13.818112634498386,-0.1511470904739879,0.12722565518486775,-0.07008001643714344,-0.25339261257842827,0.9633926822389766,1.71
-0.19597435698290588,-0.24978395336183065,13.450062797504783,0.32496227114239495,-0.08351807273901748,0.042975925050410944,-0.3797055232253586,-0.4642381568892884,1.72
-0.20135531662079836,-0.27580025970221894,13.091883968734436,-0.5355500004856919,0.02491984404941688,-0.8614455347192262,-0.5154119696369901,0.4076891094877098,1.73
-0.20879981092894043,-0.30306054134214755,12.743322401387681,-0.015872392661806036,-0.8106681057303419,0.37565585167645316,0.6441064503534641,0.31521741087374233,1.74
-0.21822588397026113,-0.3318858499086666,12.404133260521332,-0.35600670570758236,0.610680469862672,0.4473626547051792,0.35036600894907505,-0.1577523720651611,1.75
-0.22959188056410168,-0.3626012094646312,12.074080634403833,0.9872617246803983,-0.45244654533703177,0.8585550212076217,0.4634785493059957,0.927610800909292,1.76
-0.24289281345415464,-0.3955398151385796,11.752937653755488,0.8102644934198504,0.5124507230927555,-0.2700136116607056,-0.05973961963704692,-0.6706305105744782,1.77
-0.25815751362259715,-0.4310473638236377,11.440486720773997,-0.27633060596243175,0.6979740458632937,0.11107119532721098,-0.818610876426561,-0.38833486334246026,1.78
